"Id","MSSubClass","MSZoning","LotFrontage","LotArea","Street","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice","LogSalePrice","QualityGroup","SizeGroup","Cluster","Age","Qual_LivArea","SalePriceCat"
1259,80,"RL",59,9587,"Pave","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","SLvl",7,5,2005,2005,"Gable","CompShg","VinylSd","VinylSd","Stone",182,"Gd","TA","PConc","Gd","TA","Gd","GLQ",655,"Unf",0,201,856,"GasA","Ex","Y","SBrkr",1166,0,0,1166,1,0,2,0,2,1,"Gd",5,"Typ",0,"None","Attchd",2005,"Fin",2,400,"TA","TA","Y",212,0,0,0,0,0,0,7,2008,"WD","Normal",190000,12.1547793511426,"Media","Mediana",2,3,8162,"media"
1260,20,"RL",65,9750,"Pave","Reg","Lvl","AllPub","FR2","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,8,1969,1969,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","Gd","TA","No","ALQ",602,"LwQ",438,14,1054,"GasA","Gd","Y","SBrkr",1054,0,0,1054,1,0,1,1,3,1,"TA",6,"Typ",0,"None","Attchd",1969,"Unf",2,460,"TA","TA","Y",180,0,0,0,80,0,0,7,2008,"WD","Normal",151000,11.9250351157971,"Media","Mediana",2,39,6324,"media"
1261,60,"RL",69,24682,"Pave","IR3","Lvl","AllPub","CulDSac","Gtl","Gilbert","RRAn","Norm","1Fam","2Story",6,5,1999,1999,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,841,841,"GasA","Ex","Y","SBrkr",892,783,0,1675,0,0,2,1,3,1,"TA",7,"Typ",1,"TA","BuiltIn",1999,"Fin",2,502,"TA","TA","Y",0,103,0,0,0,0,0,6,2009,"WD","Normal",181000,12.106252310248,"Media","Mediana",2,10,10050,"media"
1262,20,"RL",80,9600,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,1956,1956,"Hip","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","Rec",504,"Unf",0,546,1050,"GasA","Gd","Y","SBrkr",1050,0,0,1050,0,0,1,0,2,1,"TA",5,"Typ",0,"None","Attchd",1956,"Unf",1,338,"TA","TA","Y",0,0,0,0,0,0,0,6,2009,"WD","Normal",128900,11.7667921889273,"Media","Mediana",3,53,5250,"barata"
1263,50,"RL",69,11250,"Pave","Reg","Lvl","AllPub","Inside","Gtl","ClearCr","Norm","Norm","1Fam","1.5Fin",4,5,1957,1989,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","Av","Unf",0,"Unf",0,1104,1104,"GasA","Ex","Y","FuseA",1104,684,0,1788,1,0,1,0,5,1,"TA",8,"Min2",2,"TA","Attchd",1957,"Unf",1,304,"TA","TA","Y",120,0,0,0,0,0,0,11,2009,"WD","Normal",161500,11.9922604216448,"Baja","Mediana",3,52,7152,"media"
1264,70,"RL",60,13515,"Pave","Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","2Story",6,6,1919,1950,"Gambrel","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","PConc","TA","TA","No","Unf",0,"Unf",0,764,764,"GasA","Ex","Y","FuseA",1060,764,0,1824,0,0,1,0,3,1,"TA",8,"Typ",1,"Gd","Detchd",1940,"Unf",2,520,"TA","TA","N",0,0,126,0,0,0,0,7,2007,"WD","Normal",180500,12.1034860567551,"Media","Mediana",2,88,10944,"media"
1267,190,"RM",60,10120,"Pave","IR1","Bnk","AllPub","Inside","Gtl","OldTown","Feedr","Norm","2fmCon","2.5Unf",7,4,1910,1950,"Hip","CompShg","Wd Sdng","Wd Sdng","None",0,"Fa","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,925,925,"GasA","TA","N","FuseF",964,925,0,1889,0,0,1,1,4,2,"TA",9,"Typ",1,"Gd","Detchd",1960,"Unf",1,308,"TA","TA","N",0,0,264,0,0,0,0,1,2007,"WD","Normal",122000,11.7117763237154,"Media","Mediana",2,97,13223,"barata"
1268,20,"RL",89,13214,"Pave","IR1","HLS","AllPub","Inside","Gtl","Timber","Norm","Norm","1Fam","1Story",9,5,2008,2009,"Hip","CompShg","Stucco","CmentBd","None",0,"Ex","TA","PConc","Ex","TA","Gd","Unf",0,"Unf",0,2002,2002,"GasA","Ex","Y","SBrkr",2018,0,0,2018,0,0,2,0,3,1,"Ex",10,"Typ",1,"Gd","Attchd",2009,"Fin",3,746,"TA","TA","Y",144,76,0,0,0,0,0,5,2010,"WD","Normal",378500,12.8439713518596,"Alta","Grande",1,2,18162,"cara"
1270,50,"RL",78,11344,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Feedr","Norm","1Fam","1.5Fin",5,5,1958,1958,"Gable","CompShg","MetalSd","MetalSd","BrkFace",180,"TA","TA","CBlock","TA","TA","No","BLQ",460,"Unf",0,414,874,"GasW","TA","Y","FuseA",874,650,0,1524,0,0,1,1,3,1,"TA",7,"Typ",0,"None","Attchd",1958,"Unf",1,315,"TA","TA","Y",0,0,0,0,0,0,0,7,2007,"WD","Normal",144000,11.8775685785581,"Media","Mediana",3,49,7620,"media"
1272,20,"RL",69,9156,"Pave","IR1","Lvl","AllPub","Inside","Gtl","NWAmes","PosN","Norm","1Fam","1Story",6,7,1968,1968,"Hip","CompShg","BrkFace","BrkFace","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,1489,1489,"GasA","Gd","Y","SBrkr",1489,0,0,1489,0,0,2,0,3,1,"Gd",7,"Typ",1,"Gd","Attchd",1968,"RFn",2,462,"TA","TA","Y",0,0,0,0,0,0,0,8,2009,"WD","Normal",185750,12.13215696258,"Media","Mediana",2,41,8934,"media"
1275,50,"RL",53,5362,"Pave","Reg","Lvl","AllPub","Corner","Gtl","Crawfor","Norm","Norm","1Fam","1.5Fin",5,6,1910,2003,"Gable","CompShg","Wd Sdng","Wd Shng","None",0,"TA","TA","PConc","TA","TA","No","Unf",0,"Unf",0,661,661,"GasA","Ex","Y","SBrkr",661,589,0,1250,0,0,2,0,3,1,"TA",8,"Typ",1,"Gd","Detchd",1985,"Unf",2,552,"TA","TA","Y",242,0,81,0,0,0,0,11,2007,"WD","Normal",139000,11.8422292121128,"Media","Mediana",3,97,6250,"barata"
1277,60,"RL",69,12936,"Pave","IR1","Lvl","AllPub","CulDSac","Gtl","NWAmes","Norm","Norm","1Fam","2Story",6,6,1972,1972,"Gable","CompShg","HdBoard","Plywood","None",0,"TA","TA","CBlock","TA","Gd","No","BLQ",593,"Unf",0,130,723,"GasA","TA","Y","SBrkr",735,660,0,1395,0,1,1,1,3,1,"TA",6,"Typ",1,"TA","Attchd",1972,"Unf",2,497,"TA","TA","Y",294,116,0,0,0,0,0,12,2009,"WD","Normal",162000,11.9953516142145,"Media","Mediana",2,37,8370,"media"
1278,80,"RL",69,17871,"Pave","IR1","Lvl","AllPub","CulDSac","Gtl","NWAmes","Norm","Norm","1Fam","SLvl",6,5,1967,1976,"Gable","CompShg","HdBoard","HdBoard","BrkFace",359,"TA","TA","CBlock","Gd","TA","Av","ALQ",528,"Unf",0,1152,1680,"GasA","Fa","Y","SBrkr",1724,0,0,1724,1,0,1,1,3,1,"TA",7,"Typ",1,"Gd","Attchd",1967,"RFn",2,480,"TA","TA","Y",0,0,0,0,0,0,0,6,2009,"WD","Normal",197900,12.1955171315907,"Media","Mediana",2,42,10344,"cara"
1279,60,"RL",75,9473,"Pave","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",8,5,2002,2002,"Gable","CompShg","VinylSd","VinylSd",NA,NA,"Gd","TA","PConc","Gd","TA","No","GLQ",804,"Unf",0,324,1128,"GasA","Ex","Y","SBrkr",1128,903,0,2031,1,0,2,1,3,1,"Gd",7,"Typ",1,"Gd","Attchd",2002,"RFn",2,577,"TA","TA","Y",0,211,0,0,0,0,0,3,2008,"WD","Normal",237000,12.3758154201173,"Alta","Grande",1,6,16248,"cara"
1281,20,"RL",67,9808,"Pave","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2002,2002,"Gable","CompShg","VinylSd","VinylSd","BrkFace",110,"Gd","TA","PConc","Gd","TA","No","GLQ",788,"Unf",0,785,1573,"GasA","Ex","Y","SBrkr",1573,0,0,1573,1,0,2,0,3,1,"Gd",6,"Typ",0,"None","Attchd",2002,"RFn",2,544,"TA","TA","Y",0,72,0,0,0,0,0,3,2009,"WD","Normal",227000,12.3327052964635,"Media","Mediana",2,7,11011,"cara"
1282,20,"RL",50,8049,"Pave","IR1","Lvl","AllPub","CulDSac","Gtl","Timber","Norm","Norm","1Fam","1Story",7,5,1990,1990,"Hip","CompShg","HdBoard","HdBoard","BrkFace",54,"TA","TA","CBlock","Gd","TA","No","ALQ",1053,"Unf",0,256,1309,"GasA","TA","Y","SBrkr",1339,0,0,1339,1,0,2,0,2,1,"TA",6,"Typ",1,"TA","Attchd",1990,"Fin",2,484,"Gd","Gd","Y",0,58,0,0,90,0,0,7,2006,"WD","Normal",180000,12.1007121298723,"Media","Mediana",2,16,9373,"media"
1283,20,"RL",61,8800,"Pave","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",5,7,1977,2008,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","Gd","TA","Mn","LwQ",532,"Rec",144,364,1040,"GasA","TA","Y","SBrkr",1040,0,0,1040,0,0,2,0,3,1,"Gd",5,"Typ",0,"None","Detchd",1977,"Unf",2,484,"TA","TA","Y",0,0,0,0,288,0,0,9,2009,"WD","Normal",150500,11.9217183631711,"Media","Mediana",2,32,5200,"media"
1284,90,"RL",94,9400,"Pave","Reg","Low","AllPub","Corner","Gtl","Mitchel","Norm","Norm","Duplex","2Story",6,5,1971,1971,"Mansard","CompShg","MetalSd","Wd Shng","None",0,"TA","TA","CBlock","TA","TA","Av","Unf",0,"Unf",0,912,912,"GasA","TA","Y","SBrkr",912,912,0,1824,0,0,2,2,4,2,"TA",8,"Typ",0,"None","None",NA,NA,0,0,NA,NA,"Y",128,0,0,0,0,0,0,4,2010,"WD","Normal",139000,11.8422292121128,"Media","Mediana",3,39,10944,"barata"
1286,50,"RM",50,6000,"Pave","Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",6,6,1939,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","Fa","CBlock","TA","TA","No","Unf",0,"Unf",0,780,780,"GasA","Ex","Y","FuseF",825,587,0,1412,0,0,1,0,4,1,"TA",6,"Typ",1,"Gd","Detchd",1939,"Unf",1,280,"TA","TA","Y",45,0,0,0,0,0,0,5,2009,"WD","Normal",132500,11.7943379244084,"Media","Mediana",3,70,8472,"barata"
1291,80,"RL",69,14112,"Pave","IR1","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","SLvl",5,7,1964,1964,"Hip","CompShg","Wd Sdng","HdBoard","BrkFace",86,"TA","TA","PConc","TA","TA","Av","GLQ",1014,"Unf",0,138,1152,"GasA","TA","Y","SBrkr",1152,0,0,1152,1,0,1,0,3,1,"TA",6,"Typ",1,"Gd","Attchd",1964,"RFn",2,484,"TA","TA","Y",227,0,0,0,0,0,0,4,2010,"WD","Normal",180500,12.1034860567551,"Media","Mediana",2,46,5760,"media"
1292,160,"RM",21,1680,"Pave","Reg","Lvl","AllPub","Inside","Gtl","BrDale","Norm","Norm","Twnhs","2Story",5,7,1972,1972,"Gable","CompShg","CemntBd","CmentBd","BrkFace",268,"TA","TA","CBlock","TA","TA","No","ALQ",231,"Unf",0,399,630,"GasA","TA","Y","SBrkr",630,672,0,1302,0,0,2,1,3,1,"TA",6,"Typ",0,"None","Detchd",1972,"Unf",1,264,"TA","TA","Y",185,0,0,0,0,0,0,2,2009,"WD","Normal",119500,11.6910716503537,"Media","Mediana",3,37,6510,"barata"
1293,70,"RM",60,6600,"Pave","Reg","Lvl","AllPub","Corner","Gtl","OldTown","Norm","Norm","1Fam","2Story",5,4,1892,1965,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","Stone","TA","TA","No","Unf",0,"Unf",0,994,994,"GasA","TA","N","SBrkr",1378,994,0,2372,0,0,2,0,4,2,"TA",11,"Min2",0,"None","Attchd",1985,"RFn",1,432,"TA","TA","Y",0,287,0,0,0,0,0,12,2009,"WD","Normal",107500,11.5852461265499,"Media","Grande",2,117,11860,"barata"
1294,60,"RL",78,10140,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","2Story",7,5,1976,1976,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","PConc","Gd","TA","No","GLQ",194,"Unf",0,638,832,"GasA","TA","Y","SBrkr",832,832,0,1664,0,0,2,1,4,1,"TA",8,"Typ",1,"TA","Attchd",1976,"RFn",2,528,"TA","TA","Y",0,28,0,0,259,0,0,3,2006,"WD","Normal",162900,12.0008917945901,"Media","Mediana",2,30,11648,"media"
1295,20,"RL",60,8172,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",5,7,1955,1990,"Hip","CompShg","WdShing","Plywood","None",0,"TA","TA","CBlock","TA","TA","No","Rec",167,"Unf",0,697,864,"GasA","TA","Y","SBrkr",864,0,0,864,1,0,1,0,2,1,"TA",5,"Typ",0,"None","Detchd",1957,"Unf",2,572,"TA","TA","N",0,0,0,0,0,0,0,4,2006,"WD","Normal",115000,11.6526874073454,"Media","Pequeña",3,51,4320,"barata"
1296,20,"RL",70,8400,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Feedr","Norm","1Fam","1Story",5,5,1968,1968,"Hip","CompShg","HdBoard","HdBoard","BrkFace",168,"TA","TA","CBlock","TA","TA","Av","BLQ",1016,"Unf",0,36,1052,"GasA","Gd","Y","SBrkr",1052,0,0,1052,1,0,1,1,3,1,"TA",5,"Typ",0,"None","Attchd",1968,"RFn",1,288,"TA","TA","Y",356,0,0,0,0,0,0,11,2006,"WD","Normal",138500,11.8386256046095,"Media","Mediana",3,38,5260,"barata"
1297,20,"RL",80,8700,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,1963,1963,"Hip","CompShg","MetalSd","MetalSd","BrkFace",148,"TA","Gd","CBlock","TA","TA","Mn","ALQ",776,"Unf",0,344,1120,"GasA","Gd","Y","SBrkr",1128,0,0,1128,1,0,2,0,3,1,"TA",6,"Typ",0,"None","Attchd",1963,"RFn",2,525,"TA","TA","Y",192,20,123,0,0,0,0,12,2008,"WD","Normal",155000,11.9511803959014,"Media","Mediana",2,45,5640,"media"
1298,180,"RM",35,3675,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","TwnhsE","SFoyer",6,5,2005,2006,"Gable","CompShg","VinylSd","VinylSd","BrkFace",82,"TA","TA","PConc","Gd","TA","Gd","GLQ",547,"Unf",0,0,547,"GasA","Gd","Y","SBrkr",1072,0,0,1072,1,0,2,0,2,1,"TA",5,"Typ",0,"None","Basment",2005,"Fin",2,525,"TA","TA","Y",0,44,0,0,0,0,0,6,2006,"New","Partial",140000,11.8493977015914,"Media","Mediana",2,1,6432,"media"
1299,60,"RL",313,63887,"Pave","IR3","Bnk","AllPub","Corner","Gtl","Edwards","Feedr","Norm","1Fam","2Story",10,5,2008,2008,"Hip","ClyTile","Stucco","Stucco","Stone",796,"Ex","TA","PConc","Ex","TA","Gd","GLQ",5644,"Unf",0,466,6110,"GasA","Ex","Y","SBrkr",4692,950,0,5642,2,0,2,1,3,1,"Ex",12,"Typ",3,"Gd","Attchd",2008,"Fin",2,1418,"TA","TA","Y",214,292,0,0,0,480,0,1,2008,"New","Partial",160000,11.982929094216,"Alta","Grande",1,0,56420,"media"
1301,60,"RL",69,10762,"Pave","IR1","Lvl","AllPub","CulDSac","Gtl","Gilbert","Norm","Norm","1Fam","2Story",7,5,1999,1999,"Gable","CompShg","VinylSd","VinylSd","None",344,"Gd","TA","PConc","Gd","TA","No","GLQ",694,"Unf",0,284,978,"GasA","Ex","Y","SBrkr",1005,978,0,1983,0,0,2,1,3,1,"Gd",9,"Typ",1,"TA","Attchd",1999,"Fin",2,490,"TA","TA","Y",0,0,0,0,0,0,0,5,2009,"WD","Normal",225000,12.3238556811866,"Media","Mediana",2,10,13881,"cara"
1302,70,"RL",69,7500,"Pave","IR1","Bnk","AllPub","Inside","Gtl","Crawfor","Norm","Norm","1Fam","2Story",6,7,1942,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",547,"Unf",0,224,771,"GasA","Fa","Y","SBrkr",753,741,0,1494,0,0,1,0,3,1,"Gd",7,"Typ",2,"Gd","Attchd",1942,"Unf",1,213,"TA","TA","P",0,0,0,0,224,0,0,11,2009,"WD","Normal",177500,12.0867258878976,"Media","Mediana",3,67,8964,"media"
1303,60,"RL",92,10120,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story",8,5,1994,1994,"Hip","CompShg","VinylSd","VinylSd","BrkFace",391,"Gd","TA","PConc","Gd","TA","No","GLQ",740,"Unf",0,425,1165,"GasA","Ex","Y","SBrkr",1203,1323,0,2526,1,0,2,1,4,1,"Gd",8,"Typ",1,"TA","Attchd",1994,"RFn",3,844,"TA","TA","Y",309,78,0,0,0,0,0,12,2006,"WD","Normal",290000,12.5776362019627,"Alta","Grande",1,12,20208,"cara"
1305,160,"RM",32,3363,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","TwnhsE","2Story",7,5,2004,2004,"Gable","CompShg","VinylSd","VinylSd","Stone",117,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,976,976,"GasA","Ex","Y","SBrkr",976,732,0,1708,0,0,2,0,3,1,"Gd",7,"Maj1",0,"None","Detchd",2004,"Unf",2,380,"TA","TA","Y",0,40,0,0,0,0,0,4,2006,"WD","Normal",130000,11.7752897294377,"Media","Mediana",2,2,11956,"barata"
1309,20,"RM",100,12000,"Pave","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story",5,7,1948,2005,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","GLQ",144,"ALQ",608,172,924,"GasA","Ex","Y","SBrkr",1122,0,0,1122,1,0,1,0,2,1,"Gd",6,"Typ",0,"None","Attchd",1948,"Unf",2,528,"TA","TA","Y",0,36,0,0,0,0,0,5,2008,"WD","Normal",147000,11.8981878657609,"Media","Mediana",2,60,5610,"media"
1310,20,"RL",69,7153,"Pave","Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","1Fam","1Story",6,5,1991,1991,"Gable","CompShg","HdBoard","HdBoard","BrkFace",88,"TA","TA","CBlock","Gd","TA","No","GLQ",1200,"Unf",0,78,1278,"GasA","Gd","Y","SBrkr",1294,0,0,1294,1,0,2,0,3,1,"Gd",6,"Typ",0,"None","Attchd",1991,"RFn",2,496,"TA","TA","Y",112,51,0,0,0,0,0,6,2008,"WD","Normal",179200,12.096257779523,"Media","Mediana",2,17,7764,"media"
1311,20,"RL",100,17500,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Crawfor","PosA","Norm","1Fam","1Story",7,8,1959,2002,"Gable","CompShg","BrkFace","HdBoard","None",0,"Gd","Gd","PConc","Gd","TA","Av","GLQ",1406,"Unf",0,496,1902,"GasA","TA","Y","SBrkr",1902,0,0,1902,1,0,2,0,3,1,"Ex",7,"Typ",2,"TA","Attchd",1959,"Fin",2,567,"TA","TA","Y",0,207,162,0,0,0,0,5,2010,"WD","Normal",335000,12.7218858108072,"Media","Mediana",1,51,13314,"cara"
1312,20,"RL",68,8814,"Pave","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2005,2007,"Gable","CompShg","VinylSd","VinylSd","BrkFace",80,"Gd","TA","PConc","Gd","TA","No","GLQ",925,"Unf",0,349,1274,"GasA","Ex","Y","SBrkr",1274,0,0,1274,1,0,2,0,3,1,"Gd",6,"Typ",0,"None","Attchd",2005,"RFn",2,508,"TA","TA","Y",264,98,0,0,0,0,0,1,2007,"New","Partial",203000,12.2209612580239,"Media","Mediana",2,2,8918,"cara"
1316,60,"RL",85,11075,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","2Story",6,5,1969,1969,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","Fa","TA","Mn","ALQ",500,"LwQ",276,176,952,"GasA","TA","Y","SBrkr",1092,1020,0,2112,0,0,2,1,4,1,"TA",9,"Typ",2,"Gd","Attchd",1969,"Unf",2,576,"TA","TA","Y",280,0,0,0,0,0,0,6,2008,"WD","Normal",206900,12.2399908637336,"Media","Grande",2,39,12672,"cara"
1318,120,"FV",47,4230,"Pave","Reg","Lvl","AllPub","Corner","Gtl","Somerst","Norm","Norm","TwnhsE","1Story",7,5,2006,2007,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Ex","Gd","No","Unf",0,"Unf",0,1352,1352,"GasA","Ex","Y","SBrkr",1352,0,0,1352,0,0,2,0,2,1,"Gd",5,"Typ",1,"Gd","Attchd",2006,"RFn",2,466,"TA","TA","Y",0,241,0,0,0,0,0,4,2007,"New","Partial",208900,12.2496109475447,"Media","Mediana",2,1,9464,"cara"
1319,20,"RL",69,14781,"Pave","IR2","Lvl","AllPub","CulDSac","Gtl","CollgCr","Norm","Norm","1Fam","1Story",8,5,2001,2002,"Hip","CompShg","VinylSd","VinylSd","BrkFace",178,"Gd","TA","PConc","Gd","TA","Gd","Unf",0,"Unf",0,1753,1753,"GasA","Ex","Y","SBrkr",1787,0,0,1787,0,0,2,0,3,1,"Gd",7,"Typ",1,"TA","Attchd",2001,"RFn",3,748,"TA","TA","Y",198,150,0,0,0,0,0,8,2006,"WD","Normal",275000,12.5245263766487,"Alta","Mediana",1,5,14296,"cara"
1320,20,"RL",75,10215,"Pave","Reg","Bnk","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",4,5,1954,1954,"Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace",132,"TA","TA","PConc","TA","TA","No","ALQ",492,"Unf",0,372,864,"GasA","Ex","Y","SBrkr",948,0,0,948,0,0,1,0,3,1,"TA",5,"Typ",0,"None","Attchd",1954,"Unf",1,248,"TA","TA","Y",0,0,0,0,0,0,0,2,2007,"WD","Normal",111000,11.6172854802945,"Baja","Pequeña",3,53,3792,"barata"
1321,20,"RL",70,8400,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,3,1957,1957,"Hip","CompShg","BrkFace","BrkFace","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",189,"Rec",661,628,1478,"GasA","Gd","Y","SBrkr",1478,0,0,1478,1,0,1,1,3,1,"TA",6,"Typ",2,"Gd","Attchd",1957,"RFn",2,442,"TA","TA","Y",114,0,0,0,216,0,0,6,2009,"WD","Normal",156500,11.9608112889623,"Media","Mediana",2,52,8868,"media"
1322,20,"RL",69,6627,"Pave","IR1","Lvl","AllPub","Corner","Gtl","BrkSide","Feedr","Norm","1Fam","1Story",3,6,1949,1950,"Hip","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","None","None",NA,NA,0,NA,0,0,0,"Floor","TA","N","SBrkr",720,0,0,720,0,0,1,0,2,1,"TA",4,"Typ",0,"None","Detchd",1955,"Unf",1,287,"TA","Fa","Y",0,0,0,0,0,0,0,7,2008,"WD","Normal",72500,11.1913418408428,"Baja","Pequeña",3,59,2160,"barata"
1323,60,"RL",107,10186,"Pave","IR1","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story",7,5,1992,1992,"Gable","CompShg","HdBoard","HdBoard","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",674,"Unf",0,76,750,"GasA","Ex","Y","SBrkr",1061,862,0,1923,1,0,2,1,3,1,"Gd",8,"Typ",1,"TA","Attchd",1992,"RFn",2,564,"TA","TA","Y",240,39,0,0,0,0,0,6,2010,"WD","Normal",190000,12.1547793511426,"Media","Mediana",2,18,13461,"media"
1324,30,"RL",50,5330,"Pave","Reg","HLS","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1Story",4,7,1940,1950,"Hip","CompShg","VinylSd","VinylSd","None",0,"Fa","TA","CBlock","TA","TA","No","LwQ",280,"Unf",0,140,420,"GasA","Gd","Y","SBrkr",708,0,0,708,0,0,1,0,2,1,"Fa",5,"Typ",0,"None","None",NA,NA,0,0,NA,NA,"Y",164,0,0,0,0,0,0,12,2009,"WD","Normal",82500,11.3205535723228,"Baja","Pequeña",3,69,2832,"barata"
1327,30,"RH",70,4270,"Pave","Reg","Bnk","AllPub","Inside","Mod","Edwards","Norm","Norm","1Fam","1Story",3,6,1931,2006,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","BrkTil","TA","TA","No","Rec",544,"Unf",0,0,544,"GasA","Ex","Y","SBrkr",774,0,0,774,0,0,1,0,3,1,"Gd",6,"Typ",0,"None","None",NA,NA,0,0,NA,NA,"Y",0,0,286,0,0,0,0,5,2007,"WD","Normal",79000,11.2772031314492,"Baja","Pequeña",3,76,2322,"barata"
1328,20,"RL",60,6600,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","1Story",5,9,1982,2008,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","Gd","CBlock","TA","TA","No","ALQ",641,"Unf",0,175,816,"GasA","Ex","Y","SBrkr",816,0,0,816,0,1,1,0,3,1,"Gd",5,"Typ",1,"Ex","Attchd",1982,"Unf",1,264,"TA","TA","Y",0,0,0,0,0,0,0,10,2008,"WD","Normal",130500,11.7791285057449,"Media","Pequeña",3,26,4080,"barata"
1330,60,"RL",63,9084,"Pave","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",7,5,1998,1998,"Hip","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,935,935,"GasA","Gd","Y","SBrkr",955,677,0,1632,0,0,2,1,3,1,"TA",8,"Typ",1,"TA","Attchd",1998,"Fin",2,462,"TA","TA","Y",0,28,0,0,0,0,0,6,2006,"WD","Normal",176500,12.0810761553555,"Media","Mediana",2,8,11424,"media"
